epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.3707,3.87937,9.09203,4.24655,0,0,0,0,3.17861,3.03543,2.26438,5.58632e-05,5.58632e-05,5.58632e-05
2,35.6572,3.86834,8.43146,4.20055,0,0,0,0,3.15796,3.03694,2.25157,0.000112972,0.000112972,0.000112972
